# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-13 11:53:53 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01184000 CONNECTICUT RIVER AT THOMPSONVILLE, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01184000
#            TS   parameter     statistic     Description
#         64671       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64671_00060_00003	64671_00060_00003_cd
USGS	01184000	2015-04-22	64900	A
USGS	01184000	2015-04-23	63400	A
USGS	01184000	2015-04-24	60400	A
USGS	01184000	2015-04-25	54400	A
USGS	01184000	2015-04-26	44200	A
USGS	01184000	2015-04-27	35500	A
USGS	01184000	2015-04-28	26500	A
USGS	01184000	2015-04-29	26000	A
USGS	01184000	2015-04-30	25900	A
USGS	01184000	2015-05-01	25800	A
USGS	01184000	2015-05-02	24900	A
USGS	01184000	2015-05-03	19700	A
USGS	01184000	2015-05-04	16500	A
USGS	01184000	2015-05-05	16300	A
USGS	01184000	2015-05-06	16100	A
USGS	01184000	2015-05-07	18100	A
USGS	01184000	2015-05-08	19700	A
USGS	01184000	2015-05-09	17300	A
USGS	01184000	2015-05-10	12200	A
USGS	01184000	2015-05-11	13200	A
USGS	01184000	2015-05-12	14300	A
USGS	01184000	2015-05-13	15300	A
USGS	01184000	2015-05-14	17200	A
USGS	01184000	2015-05-15	16400	A
USGS	01184000	2015-05-16	16500	A
USGS	01184000	2015-05-17	14600	A
USGS	01184000	2015-05-18	12000	A
USGS	01184000	2015-05-19	9900	A
USGS	01184000	2015-05-20	11100	A
USGS	01184000	2015-05-21	9410	A
USGS	01184000	2015-05-22	8190	A
USGS	01184000	2015-05-23	7940	A
USGS	01184000	2015-05-24	7160	A
USGS	01184000	2015-05-25	6590	A
USGS	01184000	2015-05-26	7480	A
USGS	01184000	2015-05-27	8200	A
USGS	01184000	2015-05-28	7280	A
USGS	01184000	2015-05-29	6600	A
USGS	01184000	2015-05-30	7610	A
USGS	01184000	2015-05-31	8820	A
USGS	01184000	2015-06-01	9720	A
USGS	01184000	2015-06-02	23700	A
USGS	01184000	2015-06-03	38100	A
USGS	01184000	2015-06-04	31100	A
USGS	01184000	2015-06-05	20200	A
USGS	01184000	2015-06-06	16300	A
USGS	01184000	2015-06-07	13800	A
USGS	01184000	2015-06-08	11800	A
USGS	01184000	2015-06-09	12900	A
USGS	01184000	2015-06-10	11300	A
USGS	01184000	2015-06-11	20500	A
USGS	01184000	2015-06-12	24000	A
USGS	01184000	2015-06-13	19900	A
USGS	01184000	2015-06-14	14900	A
USGS	01184000	2015-06-15	22200	A
USGS	01184000	2015-06-16	24400	A
USGS	01184000	2015-06-17	21200	A
USGS	01184000	2015-06-18	16600	A
USGS	01184000	2015-06-19	15400	A
USGS	01184000	2015-06-20	13700	A
USGS	01184000	2015-06-21	12400	A
USGS	01184000	2015-06-22	18100	A
USGS	01184000	2015-06-23	25200	A
USGS	01184000	2015-06-24	32600	A
USGS	01184000	2015-06-25	36400	A
USGS	01184000	2015-06-26	28200	A
USGS	01184000	2015-06-27	21100	A
USGS	01184000	2015-06-28	19000	A
USGS	01184000	2015-06-29	27400	A
USGS	01184000	2015-06-30	33600	A
USGS	01184000	2015-07-01	30400	A
USGS	01184000	2015-07-02	33700	A
USGS	01184000	2015-07-03	31400	A
USGS	01184000	2015-07-04	26500	A
USGS	01184000	2015-07-05	20200	A
USGS	01184000	2015-07-06	17100	A
USGS	01184000	2015-07-07	16100	A
USGS	01184000	2015-07-08	13700	A
USGS	01184000	2015-07-09	13100	A
USGS	01184000	2015-07-10	14400	A
USGS	01184000	2015-07-11	16600	A
USGS	01184000	2015-07-12	11200	A
USGS	01184000	2015-07-13	11900	A
USGS	01184000	2015-07-14	12700	A
USGS	01184000	2015-07-15	10300	A
USGS	01184000	2015-07-16	8870	A
USGS	01184000	2015-07-17	6870	A
USGS	01184000	2015-07-18	8130	A
USGS	01184000	2015-07-19	7720	A
USGS	01184000	2015-07-20	11900	A
USGS	01184000	2015-07-21	15900	A
USGS	01184000	2015-07-22	17600	A
USGS	01184000	2015-07-23	13000	A
USGS	01184000	2015-07-24	12100	A
USGS	01184000	2015-07-25	9620	A
USGS	01184000	2015-07-26	6290	A
USGS	01184000	2015-07-27	6160	A
USGS	01184000	2015-07-28	7510	A
USGS	01184000	2015-07-29	8150	A
USGS	01184000	2015-07-30	9420	A
USGS	01184000	2015-07-31	7440	A
USGS	01184000	2015-08-01	7160	A
USGS	01184000	2015-08-02	7690	A
USGS	01184000	2015-08-03	6410	A
USGS	01184000	2015-08-04	7470	A
USGS	01184000	2015-08-05	7120	A
USGS	01184000	2015-08-06	4760	A
USGS	01184000	2015-08-07	5420	A
USGS	01184000	2015-08-08	6300	A
USGS	01184000	2015-08-09	4790	A
USGS	01184000	2015-08-10	3770	A
USGS	01184000	2015-08-11	6190	A
USGS	01184000	2015-08-12	8430	A
USGS	01184000	2015-08-13	9920	A
USGS	01184000	2015-08-14	8080	A
USGS	01184000	2015-08-15	6510	A
USGS	01184000	2015-08-16	6170	A
USGS	01184000	2015-08-17	5690	A
USGS	01184000	2015-08-18	7370	A
USGS	01184000	2015-08-19	6530	A
USGS	01184000	2015-08-20	6380	A
USGS	01184000	2015-08-21	4970	A
USGS	01184000	2015-08-22	5500	A
USGS	01184000	2015-08-23	4060	A
USGS	01184000	2015-08-24	3730	A
USGS	01184000	2015-08-25	6100	A
USGS	01184000	2015-08-26	8850	A
USGS	01184000	2015-08-27	11200	A
USGS	01184000	2015-08-28	7750	A
USGS	01184000	2015-08-29	4570	A
USGS	01184000	2015-08-30	3420	A
USGS	01184000	2015-08-31	6480	A
USGS	01184000	2015-09-01	5740	A
USGS	01184000	2015-09-02	4080	A
USGS	01184000	2015-09-03	3930	A
USGS	01184000	2015-09-04	5480	A
USGS	01184000	2015-09-05	5000	A
USGS	01184000	2015-09-06	3080	A
USGS	01184000	2015-09-07	2560	A
USGS	01184000	2015-09-08	2790	A
USGS	01184000	2015-09-09	4100	A
USGS	01184000	2015-09-10	4130	A
USGS	01184000	2015-09-11	4980	A
USGS	01184000	2015-09-12	5680	A
USGS	01184000	2015-09-13	4880	A
USGS	01184000	2015-09-14	7820	A
USGS	01184000	2015-09-15	13000	A
USGS	01184000	2015-09-16	9750	A
USGS	01184000	2015-09-17	7930	A
USGS	01184000	2015-09-18	6800	A
USGS	01184000	2015-09-19	4510	A
USGS	01184000	2015-09-20	4830	A
USGS	01184000	2015-09-21	3260	A
USGS	01184000	2015-09-22	3730	A
USGS	01184000	2015-09-23	2690	A
USGS	01184000	2015-09-24	3390	A
USGS	01184000	2015-09-25	3850	A
USGS	01184000	2015-09-26	4470	A
USGS	01184000	2015-09-27	3030	A
USGS	01184000	2015-09-28	2810	A
USGS	01184000	2015-09-29	3030	A
USGS	01184000	2015-09-30	12100	A
USGS	01184000	2015-10-01	35300	A
USGS	01184000	2015-10-02	37800	A
USGS	01184000	2015-10-03	31100	A
USGS	01184000	2015-10-04	19500	A
USGS	01184000	2015-10-05	12600	A
USGS	01184000	2015-10-06	9810	A
USGS	01184000	2015-10-07	6630	A
USGS	01184000	2015-10-08	6080	A
USGS	01184000	2015-10-09	6880	A
USGS	01184000	2015-10-10	8750	A
USGS	01184000	2015-10-11	8420	A
USGS	01184000	2015-10-12	9300	A
USGS	01184000	2015-10-13	9850	A
USGS	01184000	2015-10-14	7770	A
USGS	01184000	2015-10-15	7200	A
USGS	01184000	2015-10-16	6630	A
USGS	01184000	2015-10-17	6290	A
USGS	01184000	2015-10-18	5860	A
USGS	01184000	2015-10-19	4850	A
USGS	01184000	2015-10-20	6050	A
USGS	01184000	2015-10-21	7520	A
USGS	01184000	2015-10-22	6930	A
USGS	01184000	2015-10-23	5980	A
USGS	01184000	2015-10-24	4860	A
USGS	01184000	2015-10-25	6380	A
USGS	01184000	2015-10-26	5140	A
USGS	01184000	2015-10-27	7070	A
USGS	01184000	2015-10-28	7670	A
USGS	01184000	2015-10-29	14900	A
USGS	01184000	2015-10-30	22000	A
USGS	01184000	2015-10-31	19000	A
USGS	01184000	2015-11-01	15900	A
USGS	01184000	2015-11-02	11800	A
USGS	01184000	2015-11-03	10400	A
USGS	01184000	2015-11-04	9600	A
USGS	01184000	2015-11-05	8700	A
USGS	01184000	2015-11-06	8970	A
USGS	01184000	2015-11-07	8160	A
USGS	01184000	2015-11-08	8240	A
USGS	01184000	2015-11-09	7720	A
USGS	01184000	2015-11-10	6980	A
USGS	01184000	2015-11-11	8780	A
USGS	01184000	2015-11-12	10600	A
USGS	01184000	2015-11-13	9180	A
USGS	01184000	2015-11-14	8770	A
USGS	01184000	2015-11-15	10700	A
USGS	01184000	2015-11-16	10600	A
USGS	01184000	2015-11-17	6830	A
USGS	01184000	2015-11-18	10700	A
USGS	01184000	2015-11-19	8720	A
USGS	01184000	2015-11-20	12700	A
USGS	01184000	2015-11-21	18300	A
USGS	01184000	2015-11-22	18500	A
USGS	01184000	2015-11-23	16500	A
USGS	01184000	2015-11-24	16500	A
USGS	01184000	2015-11-25	13600	A
USGS	01184000	2015-11-26	10900	A
USGS	01184000	2015-11-27	8450	A
USGS	01184000	2015-11-28	8600	A
USGS	01184000	2015-11-29	10800	A
USGS	01184000	2015-11-30	9930	A
USGS	01184000	2015-12-01	9500	A
USGS	01184000	2015-12-02	10200	A
USGS	01184000	2015-12-03	10200	A
USGS	01184000	2015-12-04	15800	A
USGS	01184000	2015-12-05	18500	A
USGS	01184000	2015-12-06	17600	A
USGS	01184000	2015-12-07	14900	A
USGS	01184000	2015-12-08	12300	A
USGS	01184000	2015-12-09	12600	A
USGS	01184000	2015-12-10	10600	A
USGS	01184000	2015-12-11	9950	A
USGS	01184000	2015-12-12	10800	A
USGS	01184000	2015-12-13	8630	A
USGS	01184000	2015-12-14	8610	A
USGS	01184000	2015-12-15	10500	A
USGS	01184000	2015-12-16	12500	A
USGS	01184000	2015-12-17	14000	A
USGS	01184000	2015-12-18	15200	A
USGS	01184000	2015-12-19	16500	A
USGS	01184000	2015-12-20	15700	A
USGS	01184000	2015-12-21	16200	A
USGS	01184000	2015-12-22	14900	A
USGS	01184000	2015-12-23	14300	A
USGS	01184000	2015-12-24	26200	A
USGS	01184000	2015-12-25	38200	A
USGS	01184000	2015-12-26	36000	A
USGS	01184000	2015-12-27	30100	A
USGS	01184000	2015-12-28	28700	A
USGS	01184000	2015-12-29	31300	A
USGS	01184000	2015-12-30	29500	A
USGS	01184000	2015-12-31	25300	A
USGS	01184000	2016-01-01	21700	A
USGS	01184000	2016-01-02	20500	A
USGS	01184000	2016-01-03	19800	A
USGS	01184000	2016-01-04	17000	A
USGS	01184000	2016-01-05	18300	A
USGS	01184000	2016-01-06	17200	A
USGS	01184000	2016-01-07	11300	A
USGS	01184000	2016-01-08	10900	A
USGS	01184000	2016-01-09	11000	A
USGS	01184000	2016-01-10	13100	A
USGS	01184000	2016-01-11	28800	A
USGS	01184000	2016-01-12	41000	A
USGS	01184000	2016-01-13	35400	A
USGS	01184000	2016-01-14	27400	A
USGS	01184000	2016-01-15	22800	A
USGS	01184000	2016-01-16	19100	A
USGS	01184000	2016-01-17	18500	A
USGS	01184000	2016-01-18	17400	A
USGS	01184000	2016-01-19	16200	A
USGS	01184000	2016-01-20	16000	A
USGS	01184000	2016-01-21	14200	A
USGS	01184000	2016-01-22	12700	A
USGS	01184000	2016-01-23	13900	A
USGS	01184000	2016-01-24	14200	A
USGS	01184000	2016-01-25	11200	A
USGS	01184000	2016-01-26	12200	A
USGS	01184000	2016-01-27	10300	A
USGS	01184000	2016-01-28	12500	A
USGS	01184000	2016-01-29	13100	A
USGS	01184000	2016-01-30	11000	A
USGS	01184000	2016-01-31	8860	A
USGS	01184000	2016-02-01	9010	A
USGS	01184000	2016-02-02	11000	A
USGS	01184000	2016-02-03	13600	A
USGS	01184000	2016-02-04	19400	A
USGS	01184000	2016-02-05	34900	A
USGS	01184000	2016-02-06	32400	A
USGS	01184000	2016-02-07	23700	A
USGS	01184000	2016-02-08	18400	A
USGS	01184000	2016-02-09	18700	A
USGS	01184000	2016-02-10	15800	A:e
USGS	01184000	2016-02-11	15100	A:e
USGS	01184000	2016-02-12	10400	A:e
USGS	01184000	2016-02-13	10100	A:e
USGS	01184000	2016-02-14	9850	A:e
USGS	01184000	2016-02-15	10300	A:e
USGS	01184000	2016-02-16	13000	A
USGS	01184000	2016-02-17	13800	A
USGS	01184000	2016-02-18	25200	A
USGS	01184000	2016-02-19	27400	A
USGS	01184000	2016-02-20	24200	A
USGS	01184000	2016-02-21	19200	A
USGS	01184000	2016-02-22	19800	A
USGS	01184000	2016-02-23	19700	A
USGS	01184000	2016-02-24	22900	A
USGS	01184000	2016-02-25	48200	A
USGS	01184000	2016-02-26	86800	A
USGS	01184000	2016-02-27	85900	A
USGS	01184000	2016-02-28	61100	A
USGS	01184000	2016-02-29	49300	A
USGS	01184000	2016-03-01	39600	A
USGS	01184000	2016-03-02	36800	A
USGS	01184000	2016-03-03	37800	A
USGS	01184000	2016-03-04	35700	A
USGS	01184000	2016-03-05	28000	A
USGS	01184000	2016-03-06	24100	A
USGS	01184000	2016-03-07	25200	A
USGS	01184000	2016-03-08	22100	A
USGS	01184000	2016-03-09	20000	A
USGS	01184000	2016-03-10	21600	A
USGS	01184000	2016-03-11	31800	A
USGS	01184000	2016-03-12	44200	A
USGS	01184000	2016-03-13	39500	A
USGS	01184000	2016-03-14	31700	A
USGS	01184000	2016-03-15	31900	A
USGS	01184000	2016-03-16	35100	A
USGS	01184000	2016-03-17	34700	A
USGS	01184000	2016-03-18	39500	A
USGS	01184000	2016-03-19	39900	A
USGS	01184000	2016-03-20	33900	A
USGS	01184000	2016-03-21	29800	A
USGS	01184000	2016-03-22	25800	A
USGS	01184000	2016-03-23	23800	A
USGS	01184000	2016-03-24	24100	A
USGS	01184000	2016-03-25	23300	A
USGS	01184000	2016-03-26	23700	A
USGS	01184000	2016-03-27	22600	A
USGS	01184000	2016-03-28	20100	A
USGS	01184000	2016-03-29	24300	A
USGS	01184000	2016-03-30	31000	A
USGS	01184000	2016-03-31	25800	A
USGS	01184000	2016-04-01	23500	A
USGS	01184000	2016-04-02	27700	A
USGS	01184000	2016-04-03	31300	A
USGS	01184000	2016-04-04	33900	A
USGS	01184000	2016-04-05	31100	A
USGS	01184000	2016-04-06	24100	A
USGS	01184000	2016-04-07	19400	A
USGS	01184000	2016-04-08	28000	A
USGS	01184000	2016-04-09	33900	A
USGS	01184000	2016-04-10	29500	A
USGS	01184000	2016-04-11	25800	A
USGS	01184000	2016-04-12	24200	A
USGS	01184000	2016-04-13	30000	A
USGS	01184000	2016-04-14	31300	A
USGS	01184000	2016-04-15	31100	A
USGS	01184000	2016-04-16	26700	A
USGS	01184000	2016-04-17	22500	A
USGS	01184000	2016-04-18	19800	A
USGS	01184000	2016-04-19	20000	A
USGS	01184000	2016-04-20	17300	A
USGS	01184000	2016-04-21	18300	A
USGS	01184000	2016-04-22	21400	A
USGS	01184000	2016-04-23	20700	A
USGS	01184000	2016-04-24	18900	A
USGS	01184000	2016-04-25	13500	A
USGS	01184000	2016-04-26	15200	A
USGS	01184000	2016-04-27	16500	A
USGS	01184000	2016-04-28	15800	A
USGS	01184000	2016-04-29	15400	A
USGS	01184000	2016-04-30	11900	A
USGS	01184000	2016-05-01	13200	A
USGS	01184000	2016-05-02	13300	A
USGS	01184000	2016-05-03	17400	A
USGS	01184000	2016-05-04	20700	A
USGS	01184000	2016-05-05	21100	A
USGS	01184000	2016-05-06	19400	A
USGS	01184000	2016-05-07	19200	A
USGS	01184000	2016-05-08	19100	A
USGS	01184000	2016-05-09	18600	A
USGS	01184000	2016-05-10	18000	A
USGS	01184000	2016-05-11	17300	A
USGS	01184000	2016-05-12	19100	A
USGS	01184000	2016-05-13	15500	A
USGS	01184000	2016-05-14	13600	A
USGS	01184000	2016-05-15	14500	A
USGS	01184000	2016-05-16	17600	A
USGS	01184000	2016-05-17	22000	A
USGS	01184000	2016-05-18	21100	A
USGS	01184000	2016-05-19	19700	A
USGS	01184000	2016-05-20	17900	A
USGS	01184000	2016-05-21	16000	A
USGS	01184000	2016-05-22	13900	A
USGS	01184000	2016-05-23	12900	A
USGS	01184000	2016-05-24	14100	A
USGS	01184000	2016-05-25	10200	A
USGS	01184000	2016-05-26	9440	A
USGS	01184000	2016-05-27	10800	A
USGS	01184000	2016-05-28	10100	A
USGS	01184000	2016-05-29	9350	A
USGS	01184000	2016-05-30	7450	A
USGS	01184000	2016-05-31	9400	A
USGS	01184000	2016-06-01	9990	A
USGS	01184000	2016-06-02	10100	A
USGS	01184000	2016-06-03	6350	A
USGS	01184000	2016-06-04	5260	A
USGS	01184000	2016-06-05	4980	A
USGS	01184000	2016-06-06	9620	A
USGS	01184000	2016-06-07	17900	A
USGS	01184000	2016-06-08	17800	A
USGS	01184000	2016-06-09	10200	A
USGS	01184000	2016-06-10	7820	A
USGS	01184000	2016-06-11	7440	A
USGS	01184000	2016-06-12	9270	A
USGS	01184000	2016-06-13	6630	A
USGS	01184000	2016-06-14	6040	A
USGS	01184000	2016-06-15	7490	A
USGS	01184000	2016-06-16	9150	A
USGS	01184000	2016-06-17	7790	A
USGS	01184000	2016-06-18	7000	A
USGS	01184000	2016-06-19	5270	A
USGS	01184000	2016-06-20	4380	A
USGS	01184000	2016-06-21	4170	A
USGS	01184000	2016-06-22	5970	A
USGS	01184000	2016-06-23	4730	A
USGS	01184000	2016-06-24	5080	A
USGS	01184000	2016-06-25	4980	A
USGS	01184000	2016-06-26	4080	A
USGS	01184000	2016-06-27	3410	A
USGS	01184000	2016-06-28	2900	A
USGS	01184000	2016-06-29	3840	A
USGS	01184000	2016-06-30	8170	A
USGS	01184000	2016-07-01	7230	A
USGS	01184000	2016-07-02	6020	A
USGS	01184000	2016-07-03	5820	A
USGS	01184000	2016-07-04	4270	A
USGS	01184000	2016-07-05	6270	A
USGS	01184000	2016-07-06	6620	A
USGS	01184000	2016-07-07	4970	A
USGS	01184000	2016-07-08	3710	A
USGS	01184000	2016-07-09	3040	A
USGS	01184000	2016-07-10	5680	A
USGS	01184000	2016-07-11	6390	A
USGS	01184000	2016-07-12	6530	A
USGS	01184000	2016-07-13	5830	A
USGS	01184000	2016-07-14	4980	A
USGS	01184000	2016-07-15	5370	A
USGS	01184000	2016-07-16	8140	A
USGS	01184000	2016-07-17	7810	A
USGS	01184000	2016-07-18	5190	A
USGS	01184000	2016-07-19	5070	A
USGS	01184000	2016-07-20	3860	A
USGS	01184000	2016-07-21	2790	A
USGS	01184000	2016-07-22	4560	A
USGS	01184000	2016-07-23	6730	A
USGS	01184000	2016-07-24	3830	A
USGS	01184000	2016-07-25	3410	A
USGS	01184000	2016-07-26	6940	A
USGS	01184000	2016-07-27	6470	A
USGS	01184000	2016-07-28	4240	A
USGS	01184000	2016-07-29	4560	A
USGS	01184000	2016-07-30	4180	A
USGS	01184000	2016-07-31	4020	A
USGS	01184000	2016-08-01	3600	A
USGS	01184000	2016-08-02	5570	A
USGS	01184000	2016-08-03	6790	A
USGS	01184000	2016-08-04	4930	A
USGS	01184000	2016-08-05	4400	A
USGS	01184000	2016-08-06	3120	A
USGS	01184000	2016-08-07	4930	A
USGS	01184000	2016-08-08	3100	A
USGS	01184000	2016-08-09	2170	A
USGS	01184000	2016-08-10	2590	A
USGS	01184000	2016-08-11	3490	A
USGS	01184000	2016-08-12	4420	A
USGS	01184000	2016-08-13	5600	A
USGS	01184000	2016-08-14	3970	A
USGS	01184000	2016-08-15	8860	A
USGS	01184000	2016-08-16	7650	A
USGS	01184000	2016-08-17	5950	A
USGS	01184000	2016-08-18	5520	A
USGS	01184000	2016-08-19	4560	A
USGS	01184000	2016-08-20	4630	A
USGS	01184000	2016-08-21	3260	A
USGS	01184000	2016-08-22	4690	A
USGS	01184000	2016-08-23	7220	A
USGS	01184000	2016-08-24	6720	A
USGS	01184000	2016-08-25	7090	A
USGS	01184000	2016-08-26	6990	A
USGS	01184000	2016-08-27	7240	A
USGS	01184000	2016-08-28	4380	A
USGS	01184000	2016-08-29	3060	A
USGS	01184000	2016-08-30	7580	A
USGS	01184000	2016-08-31	5790	A
USGS	01184000	2016-09-01	3980	A
USGS	01184000	2016-09-02	4030	A
USGS	01184000	2016-09-03	3250	A
USGS	01184000	2016-09-04	3300	A
USGS	01184000	2016-09-05	4140	A
USGS	01184000	2016-09-06	4390	A
USGS	01184000	2016-09-07	4250	A
USGS	01184000	2016-09-08	3560	A
USGS	01184000	2016-09-09	3560	A
USGS	01184000	2016-09-10	4530	A
USGS	01184000	2016-09-11	4170	A
USGS	01184000	2016-09-12	3420	A
USGS	01184000	2016-09-13	2300	A:e
USGS	01184000	2016-09-14	2030	A:e
USGS	01184000	2016-09-15	1890	A:e
USGS	01184000	2016-09-16	2400	A
USGS	01184000	2016-09-17	4250	A
USGS	01184000	2016-09-18	3360	A
USGS	01184000	2016-09-19	4480	A
USGS	01184000	2016-09-20	5620	A
USGS	01184000	2016-09-21	4550	A
USGS	01184000	2016-09-22	3830	A
USGS	01184000	2016-09-23	4910	A
USGS	01184000	2016-09-24	2850	A
USGS	01184000	2016-09-25	1840	A
USGS	01184000	2016-09-26	1940	A
USGS	01184000	2016-09-27	5170	A
USGS	01184000	2016-09-28	5340	A
USGS	01184000	2016-09-29	4220	A
USGS	01184000	2016-09-30	2780	A
USGS	01184000	2016-10-01	3290	A
USGS	01184000	2016-10-02	2830	A
USGS	01184000	2016-10-03	2840	A
USGS	01184000	2016-10-04	3880	A
USGS	01184000	2016-10-05	3520	A
USGS	01184000	2016-10-06	4680	A
USGS	01184000	2016-10-07	4810	A
USGS	01184000	2016-10-08	2850	A
USGS	01184000	2016-10-09	2860	A
USGS	01184000	2016-10-10	3660	A
USGS	01184000	2016-10-11	4590	A
USGS	01184000	2016-10-12	5350	A
USGS	01184000	2016-10-13	3080	A
USGS	01184000	2016-10-14	2840	A
USGS	01184000	2016-10-15	2340	A
USGS	01184000	2016-10-16	2010	A
USGS	01184000	2016-10-17	2480	A
USGS	01184000	2016-10-18	3750	A
USGS	01184000	2016-10-19	4100	A
USGS	01184000	2016-10-20	3110	A
USGS	01184000	2016-10-21	3970	A
USGS	01184000	2016-10-22	4540	A
USGS	01184000	2016-10-23	6640	A
USGS	01184000	2016-10-24	6040	A
USGS	01184000	2016-10-25	8200	A
USGS	01184000	2016-10-26	5730	A
USGS	01184000	2016-10-27	5860	A
USGS	01184000	2016-10-28	7200	A
USGS	01184000	2016-10-29	7940	A
USGS	01184000	2016-10-30	10600	A
USGS	01184000	2016-10-31	9240	A
USGS	01184000	2016-11-01	9680	A
USGS	01184000	2016-11-02	8400	A
USGS	01184000	2016-11-03	7440	A
USGS	01184000	2016-11-04	7110	A
USGS	01184000	2016-11-05	6850	A
USGS	01184000	2016-11-06	9600	A
USGS	01184000	2016-11-07	9940	A
USGS	01184000	2016-11-08	10000	A
USGS	01184000	2016-11-09	8180	A
USGS	01184000	2016-11-10	6010	A
USGS	01184000	2016-11-11	4760	A
USGS	01184000	2016-11-12	5880	A
USGS	01184000	2016-11-13	3690	A
USGS	01184000	2016-11-14	4080	A
USGS	01184000	2016-11-15	6830	A
USGS	01184000	2016-11-16	7150	A
USGS	01184000	2016-11-17	8050	A
USGS	01184000	2016-11-18	7150	A
USGS	01184000	2016-11-19	5840	A
USGS	01184000	2016-11-20	5760	A
USGS	01184000	2016-11-21	6080	A
USGS	01184000	2016-11-22	9020	A
USGS	01184000	2016-11-23	9060	A
USGS	01184000	2016-11-24	6130	A
USGS	01184000	2016-11-25	7440	A
USGS	01184000	2016-11-26	5840	A
USGS	01184000	2016-11-27	5990	A
USGS	01184000	2016-11-28	6920	A
USGS	01184000	2016-11-29	7980	A
USGS	01184000	2016-11-30	8430	A
USGS	01184000	2016-12-01	17700	A
USGS	01184000	2016-12-02	31300	A
USGS	01184000	2016-12-03	29000	A
USGS	01184000	2016-12-04	23000	A
USGS	01184000	2016-12-05	17800	A
USGS	01184000	2016-12-06	15900	A
USGS	01184000	2016-12-07	10800	A
USGS	01184000	2016-12-08	11800	A
USGS	01184000	2016-12-09	11600	A
USGS	01184000	2016-12-10	9920	A
USGS	01184000	2016-12-11	7500	A
USGS	01184000	2016-12-12	8420	A
USGS	01184000	2016-12-13	8070	A
USGS	01184000	2016-12-14	7840	A
USGS	01184000	2016-12-15	8060	A
USGS	01184000	2016-12-16	8940	A
USGS	01184000	2016-12-17	6210	A:e
USGS	01184000	2016-12-18	7520	A
USGS	01184000	2016-12-19	9670	A:e
USGS	01184000	2016-12-20	19400	A
USGS	01184000	2016-12-21	15900	A
USGS	01184000	2016-12-22	11500	A
USGS	01184000	2016-12-23	11500	A
USGS	01184000	2016-12-24	10900	A
USGS	01184000	2016-12-25	11400	A
USGS	01184000	2016-12-26	10900	A
USGS	01184000	2016-12-27	11100	A
USGS	01184000	2016-12-28	10500	A
USGS	01184000	2016-12-29	15200	A
USGS	01184000	2016-12-30	15300	A
USGS	01184000	2016-12-31	14700	A
USGS	01184000	2017-01-01	14100	A
USGS	01184000	2017-01-02	11700	A
USGS	01184000	2017-01-03	11000	A
USGS	01184000	2017-01-04	12600	A
USGS	01184000	2017-01-05	15200	A
USGS	01184000	2017-01-06	16300	A
USGS	01184000	2017-01-07	13200	A
USGS	01184000	2017-01-08	11300	A
USGS	01184000	2017-01-09	11600	A
USGS	01184000	2017-01-10	11800	A
USGS	01184000	2017-01-11	10700	A
USGS	01184000	2017-01-12	10200	A
USGS	01184000	2017-01-13	16300	A
USGS	01184000	2017-01-14	20700	A
USGS	01184000	2017-01-15	21700	A
USGS	01184000	2017-01-16	16300	A
USGS	01184000	2017-01-17	16000	A
USGS	01184000	2017-01-18	13300	A
USGS	01184000	2017-01-19	13200	A
USGS	01184000	2017-01-20	14300	A
USGS	01184000	2017-01-21	14200	A
USGS	01184000	2017-01-22	12600	A
USGS	01184000	2017-01-23	12400	A
USGS	01184000	2017-01-24	14200	A
USGS	01184000	2017-01-25	14500	A
USGS	01184000	2017-01-26	14700	A
USGS	01184000	2017-01-27	15400	A
USGS	01184000	2017-01-28	14800	A
USGS	01184000	2017-01-29	13900	A
USGS	01184000	2017-01-30	12200	A
USGS	01184000	2017-01-31	12800	A
USGS	01184000	2017-02-01	11400	A
USGS	01184000	2017-02-02	10500	A
USGS	01184000	2017-02-03	10700	A
USGS	01184000	2017-02-04	10900	A
USGS	01184000	2017-02-05	11900	A
USGS	01184000	2017-02-06	11000	A
USGS	01184000	2017-02-07	12200	A
USGS	01184000	2017-02-08	11700	A
USGS	01184000	2017-02-09	8770	A:e
USGS	01184000	2017-02-10	7740	A:e
USGS	01184000	2017-02-11	10300	A
USGS	01184000	2017-02-12	11500	A
USGS	01184000	2017-02-13	9300	A
USGS	01184000	2017-02-14	11100	A
USGS	01184000	2017-02-15	9720	A
USGS	01184000	2017-02-16	12000	A
USGS	01184000	2017-02-17	10500	A
USGS	01184000	2017-02-18	9780	A
USGS	01184000	2017-02-19	9370	A
USGS	01184000	2017-02-20	8830	A
